uid,query,used
9303a95a-c22d-41b3-b719-e9d861f467e5,"Планирую развод.
Семья с 3мя детьми, ипотекой (использование мат.капитала) общее имущество",0
d05af66b-e9a6-4df2-a0d3-f781d2cc4ddb,Нужно обжаловать штраф за парковку потому что она оплачена,0
fbc3c56a-8163-4258-a49e-08d64bd139d4,"Эвакуировали машину на штраф стоянку, оплатил штраф, но не согласен со автоштрафом.",0
9b5e8b83-418c-434e-92b5-ea02caec4364,"Срочный вопрос .
Я гражданин Эстонии нахожусь в Ф по визе .
Имею ли я право управлять маломерным судном (катер ) по удостоверению выданному в ЕС ?",0
4d964eed-e9bb-4f6d-9e22-3b30ff69673e,Оформить налоговый вычет по иис 3 за 2024 год путем составления декларации 3 НДФЛ в упрощённом порядке через гос услуги мне из налоговой пришел отказ,0
bab7726f-048d-49f8-8f82-6ba2a31c36f7,"Добрый день, процедура Банкротства по автокредиту для Россиян актуальна?Или только изменение платы по кредиту.",0
0bed4930-5296-4c4a-95d9-b72d959ac83f,"После дтп виновник предложил составить европротокол, мы отфотали место дтп, повреждения и освободили проезжаю часть. Потом обменялись контактами сфотал его документы. Так же есть запись с регистратора. Договорились составить европротокол на следующий день так как были дела. На следующий день он сказал что у него нет осаго, но есть у жены и предлагает оформить на неё. Ехать оформлять на себя в ГИБДД он отказывается. Как быть в такой ситуации и какие могут быть последствия, ЕСЛИ дтп оформляют на другого водителя с осаго?",0
a2f771e1-f7db-44ae-b803-dd0a132aad6c,"Куда обратиться , чтобы вернуть аванс за бронирование отеля? Так как произошел форс мажор и пляжи Анапы закрыты , нет смысла ехать отдыхать без моря . Планируемая дата отдыха 17.08.25. То есть за 5 месяцев до отдыха попросила вернуть аванс , но не возвращают.",0
fd6bdbb6-dd39-4368-88e7-af9735bdc015,"Получил штраф за не оплаченную парковку,но я за нее платил",0
4e82f85d-0a48-4ae9-b409-4066b1c8269a,"налоговый вычет мед услуги 2023-2024, так же с супругой и я хотели получить налоговый вычет за недвижимость",0
e8e734e0-0251-4e1a-873e-2590ac13d345,"Добрый день! В конце января был расторгнут абонемент с фитнес клубом, где в договоре было прописано что возврат денежных средств будет произведен в течении 45 дней. 45 дней давно истекли денежные средства так и не вернулось! Фитнес клуб кормил завтраками. Подскажите;,пожалуйста, что мне может сделать по закону? И куда обращаться",0
005f6e83-be69-46a1-a7bc-ccf4b1ebd143,"Нужна консультация Юриста по возникшему дтп, с возможным привлечением по 12.24",0
eae1bb33-2e05-4075-8243-f9c8f10ef5b6,нужно срочно составить ходатайство о досрочном прекращении административного приостановления деятельности,0
46b656a8-43d0-4968-b684-df2d05a006fe,"Пришел штраф за неоплаченную парковку , парковка была оплачена . Я оставляла ходатайство на мосру в срок 10 дней как получила штраф, но мне ничего не ответили . Так как была в отъезде пришлось оплатить штраф. Можно ли вернуть назад оплаченные средства ? Все документы подтверждающие оплату парковки у меня есть. Штраф был выставлена в ноябре 2024 года",0
8b863cbd-bb0d-47ce-a9b3-38ae83ca2806,"Возбуждено уг.дело по моему заявлению в отношении неизвестных лиц, похитивших мои средства из банков с использованием телефона. Мной установлено, что в течение 8 мес  следствие не предпринимало действий по установлению мошенников. Есть ли здесь рекомендации по моим действиям?",0
4aca80e2-f6de-4e07-aec7-c63086482ddd,"Как защитить имущество от претензий детей от 1 брака. Живем с супругом больше 30 лет, имеем в собственности несколько объектов недвижимости, есть совершенно летние дети от совместного брака. У мужа есть еще дети от первого брака. Что нужно сделать,что бы наше имущество после смерти супруга не делить наше имущество с детьми от другого брака, какие возможны варианты? Оформить развод? Оформить соглашение о разделе имущества и удостоверить его у нотариуса? Что еще можно сделать?",0
c78824f8-ff21-4478-ac09-13ae65524283,"Добрый день, получила заявление о выдаче судебного приказа за задолженность по коммунальным платежам. Не понятна ситуация. Просьба, помочь в данной ситуации.",0
daa7d5b1-34ba-405a-a185-4f8286cb841f,"Добрый день. Вопрос заключается в следующем: соседние дома огородили якобы свою придомовую территорию забором и шлагбаумом. Хотелось бы уточнить на сколько это законно, границы их территории, границы территории придомовой нашего дома и возможность огородить нашу территорию, так как есть информация о том, что это не возможно, так как это единственный сквозной проезд(информация не подтвержденная), а так же как можно облагородить территорию, необходимо ли участие в какие либо гос программах и как в них принят данное участие? Какие запросы необходимо подать и каким образом для уточнения необходимой информации?",0
b357f2d3-4bdd-4f63-bc8e-596c3b595aac,"В 2024 году была реализация недвижимости, необходимо сдать 3-ндфл",0
8a65e21b-6f65-4e29-80a6-762db1310fd2,Необходимо оформить договор купли - продажи на землю/недвижимость. 4 Доли 4 собственника. 1 покупатель. Как лучше оформить договор. На каждого участника сделки или один коллективный.,0
aa0c3bb7-dd36-4142-85a4-0563980987e4,Пришел штраф на проезд по стрелке. Якобы повторный. Машина на ЮЛ. Машин много на ЮЛ.,0
155ec6ce-1fb2-42cb-845a-ace13867d596,Составление налоговой декларации за 2024 год по медицинским расходам,0
2591149c-1e4b-49e4-86f4-e280d0bded15,"Добрый день! 
Нужна помощь юриста в решении вопроса о защите прав потребителя. Внесли предоплату за двери, продавец не поставил двери и не вернул оплату. Как подавать на него в суд? Заявление в полицию написано. Спасибо!",0
539a3d2e-c273-449a-aceb-874424efd1e8,"Заключаем договор купли/продажи недвижимости - земельный участок и дом. Я - покупатель. Продавец настаивает на нестандартной формулировке пункта договора об ответственности продавца в случае признания судом договора недействительным или расторжения вследствие претензий третьих лиц. Формулировка, предложенная продавцом, пытается ограничить их ответственность. Я настаиваю на полной формулировке пункта включая ответственность Продавца при расторжении по обязательствам вследствие претензий третьих лиц, в соответствии со ст 461 ГК РФ. Продавец предложил формулировку «Ответственность Пролавца в случае признания настоящего Договора недействительным или его расторжения по вине продавца, возникает согласно Ст 461». Прошу вас предложить вариант, который защитит мои интересы и будет соответствовать действующему законодательству РФ. Прошу прокомментировать, как влияет на договор наличие пункта, идущего вразрез со статьей 461 ГК. Могу ли я настаивать на своей позиции привести договор в соответствие",0
75f5b24a-0b89-4895-a9d7-cc378bbc77b7,"Добрый день.
Дочка, 15 лет. После сдачи экзамена пошла отмечать с друзьями. Полиция застала за распитием спиртных напитков в общественном месте. Ставят на учет.
Вопрос: можно ли обжаловать и снять с учета.
Ранее не прилекалась, семья благополучная, хорошие характеристики из школы и художественной школы.",0
b97624e0-add3-4312-aa50-9a177cd7ebfd,"Доброго дня,
Прошу проверить договор на возможные риски и корректность формулировок и подготовить правки с учетом пожеланий:.
1. Необходимо учесть пункты о неразглашении коммерческой тайны, так как у контрагента будет полный доступ с сайту интернет-магазина, серверу и црм системе, сроков ком тайны мин 5 лет и его ответственности за нарушение.
2. Также необходимо прописть его ответсвенность за возможные поломки на сайте, которые могут возникнуть по его вине, и исправления вледствие его действий и сроки исправлений
3. Также его ответственность за просроченную работу
4. Исправить пункт 4.2. на 50% предоплату
5. Исправить наши реквизиты на актуальные (во вложении)
6. Мы еще столкнулись с вопросом, что после обновления ежегодной лицензии, у нас слетел доступ к ЦРМ системе. Можно прописать в договоре, что если это произойдет, чтобы это было исправлено и чтобы настройки так были выполнены, чтобы при обновлении лицензии, не слетали доступы к црм системе и интеграции

",0
bb91d68d-a012-4a61-9de3-30002734d0b1,"Случился потом в квартире, прорвало стояк. Пол часа квартиру заливало горячей водой. У меня есть страховка. Сделал все обращения в страховую. Хотел бы понять, как вести бы себя с УК.",0
f478feb6-c9cc-4e33-b357-983db2fd1feb,"Здравствуйте! Нужна консультация юриста. Сотрудники ГИБДД остановили мужа за отсутствие номера у авто, при себе у него не было ВУ, провели тест на алкоголь, обнаружили небольшое превышение и стали вымогать взятку. Объективно муж был трезв, выпил две бутылки пива накануне, за несколько часов до сна. Но медэкспертизы не было и сотрудники ГИБДД стали угрожать лишением и вымогать взятку. Сумма взятки 150 тыс. рублей. Можно ли что-то сделать, чтобы наказать сотрудников и восстановить справедливость?",0
defc0c0d-01a0-4ec2-9e8c-72c4d10776d3,вопрос о предоставлении дополнительных доказательств в трудовом споре об установлении факта трудовых отношений,0
e42a4c07-e8ed-4e3c-9858-cef858489744,25.07.2025 при оплате городской парковки через приложение был неправильно указан госномер авто. При этом оплата была произведена за стоянку  автомобиля. 04.06.2025 по почте получено постановление по адм делу. Необходимо обжаловать постановление.,0
9a5aeddf-9942-4438-9983-6d3d134c95ad,Здравствуйте. Как продлить миграционный учет если собственник жилья не находится в городе Москва?,0
e70c32e3-69ec-432a-8f1e-511281b19c33,"Находимся в браке с женой, имеется несовершеннолетний ребёнок, в настоящий момент я подал заявление на развод. Спора по детям и недвижимости нет, остаётся супруге. Супруга хочет удостовериться, что я не предъявлю права на это имущество в будущем, каким образом это возможно оформить?",0
9d3e872f-58e7-4dd2-958b-ae71564b234d,"я самозанятый меня заблокировали счета по 115 я документы передал в банк договор ,сметут выполнение",0
5a2d3638-fccf-4b06-85ea-e30c645cbdc0,"Здравствуйте, собираюсь заняться продажей земельного участка, купленного у муниципалитета Воротынского района нижегородской области на торгах в 2008году. Вопросы следующие: 1. Документы о покупке все есть, но в них во всех вписан старый паспорт (замена по возрасту в 2023 году) как быть с этим
2. Участок есть в кадастровом учете, но вопросом межевания не занимался. Читал что с 1 марта не продать? Что если сделать договор продажи февралем ? 
3. Потенциальный покупатель находится в Нижнем новгороде,  а я в Чебоксары, как нам с минимальными затратами времени и без лишних разьездов оформить сделку? Общий вопрос как нам быстро и просто обменяться документами и не возникло вопросов при последующей перерегистрации. Покупатель готов сам заниматься межеванием если оно нужно, предложил сделать на него доверенность это нормально?",0
2287f756-4e9c-4c54-9123-7684cad705fc,"Здравствуйте, подскажите, пожалуйста, как оформить подоходный налог с программы долгосрочных сбережений?",0
c24ccf6d-1f15-4efb-8162-ca7f31a4cd4c,"Добрый День.Я собственник нежилого помещения и сдаю в аренду. Мне позвонил арендатор и сообщил, что придомовая охрана, не открывает шлагбаум для проезда грузовика для выгрузки товара к помещению.
Скажите пожалуйста, это правомерное действие охраны не запускать грузовик для выгрузки или охрана нарушает мои права,как собственника помещения и куда нужно обращаться для решения данного вопроса? Спасибо",0
1c928640-1d1d-4802-9093-16abccc64628,"Добрый день . Я сдаю квартиры и зарегистрирован как самозанятый, но в ближайшее время будет превышен порог доходов для этой системы налогообложения. Нужно выбирать альтернативу.  Спасибо",0
95142882-f1cb-4b01-bbf1-ed0181ed2a77,Здравствуйте! Скажите пожалуйста как можно выписать людей из квартиры в которой я собственник а они нет?,0
0d996586-9452-4609-96ca-6a63afefb585,"Здравствуйте!
Мне нужна юридическая помощь!
В мой магазин пришла проверка в лице защиты прав потребителей и предъявил мне претензию что я продала им контрафактный товар!Это кукла с виду обычный пупс,но в коробке они нашли пеленку на которой имеется изображение утенка который якобы является товарным знаком.При закупке товара я этого не видела,он свернут в трубочку.
Я хочу узнать могу ли я доказать в суде что я не виновна?",0
40b9eecb-2b73-445f-a0bf-d241ca254135,"Компания положила плитку. Она треснула, заменили в последствии на плитку, но другого цвета. Гарантия на работу 3 года. Нужна консультация.",0
ad7f2605-3f64-4df5-b817-112009bd2c85,Здравствуйте. Заключили договор на выполнение работ по ремонту квартиры. Длительные сроки выполнения работ. Хотела бы получить консультацию какие меры могут быть применены к исполнителю работ?,0
dc21a1fe-5c89-4f9a-ba15-077e6fa58221,"Здравствуйте!
21 апреля выписали штраф за тонировку и выдали предписание устранить нарушение до 1 мая (не устранил)
25 мая повторно остановили и выписали штраф повторно, я на месте убрал тонировку, но выдали повестку в суд на 26 мая

Вопрос: 
1. на суде вынесут штраф без ареста на 15 суток или могут штраф дать и арест до 15 суток? Как можно избежать ареста?
2. При вынесение решение суда сообщается ли по месту работы?",0
13225920-d8b2-4fc6-bf1a-0537f45cb48f,Исковое о взыскании дебиторской задолженности,0
8afd4a7c-cca4-41bf-b2f0-76aa9265de49,"Будет ли касаться под реализацию мое имущество, если муж будет проходить процедуру банкротства?",0
0dd5ee3d-e825-4f89-878f-b97bc1a49fd5,"Купила жилье в 2023 году, в мае 2025 вступила в право собственности. Теперь хочу получить налоговый вычет",0
49d0adb3-2ee1-4114-8098-39612b2765c2,Здравствуйте! Нужно подготовить документ для отмены судебного приказа  Арбитражного суа,0
5a2e3c3f-4f6f-44f6-9660-01a2b96e8730,"Здравствуйте! Что мне делать если мне отказали в продление регистрации? Время прыбывание истекло 6 числа этого месяца 
Как быть ?",0
e0a07c46-2705-4919-9973-317297f89967,Здравствуйте сегодня попал в реестр контролируемых лиц хотелось узнать как с него выйти,0
59974ec3-fd03-47b2-8ebe-0d3f6e6b2bf7,"Здравствуйте 
Я работаю уже 3 год в городе Москве. 
У меня есть патент. 
Я могу получить РВП,потом гражданство. Для этому какое документы нужно.",0
df092598-cc0e-4db2-b7a0-0429acb64e74,"Добрый день! Можно ли гулять (не выгуливать) с собакой породы ""Московская Сторожевая"" на коротком поводке БЕЗ НАМОРДНИКА  в лесопарке (г Сергиев Посад, лесопарк Загорское море) , не огражденным забором?
На какие норм документы или законы можно ссылаться, при вопросах со стороны ЧОП и прочих граждан?",0
961b5380-cd4a-4875-9216-68937c4c7670,"мой муж работает в школе кочегаром, по бессрочному договору. Когда отопительный сезон заканчивается переводят сторожами и так 10 лет. В этом году, 24 апреля 2025 года вручили уведомление о сокращении штатных единиц. увольнение 25 июня 2025 года по п. 2 ч.1 статьи 81 ТД. Как в этой ситуации защитить свои права?",0
81720be4-f4da-4b48-a224-b351289b3744,"Бывший муж какое-то время не платил алименты. У него образовался долг по обоим детям. Сейчас он регулярно платит, но долг не гасит. И приставы бездействуют. Еще МРОТ вырос, а алименты нет. Я получаю на двоих детей 16.000. Вопрос: как заставить вернуть долг по алиментам и проиндексировать их?",0
256885aa-3063-4469-9f9c-bd38e548680a,Здравствуйте! Не успел вовремя подать справки 2НДФЛ и КТК по Арической ипотеке МЕНЕДЖЕРУ В ДОМКДИК МНЕ ПОВЫСИЛИ СТАВКУ по процентам.Как вернуть предедущею ставку по платежам?,1
cb45e426-a4b6-4a1c-85d1-a1265be7184f,"Оформила нотариальную доверенность на родственника в отношении ребенка. Текст доверенности и подписи находятся на разных сторонах бланка. При проверке доверенности на сайте Федеральной нотариальной палаты по qr коду, расположенному на обратной стороне бланка, обнаружила , что нотариальное действие указано в виде распоряжение недвижимым имуществом , в т ч регистрация сделок с недвижимым имуществом. Графа Представитель не заполнена. Подскажите, пожалуйста, какие риски несет такая доверенность.",0
28eb6b92-0b0d-4eec-98df-c5060c43b268,Здравствуйте! Продавец не отбила чек. Какая может быть административная ответственность и можно ли её избежать,0
fd4049dc-6342-4877-978f-62758478f114,"Имеет ли право ИП осуществлять вывоз ТКО исходя из фактическому объема и количества контейнеров,имея на своем участке,находящемся в собственности зарегистрированную контейнерную площадку в Ростовской области?Так как региональный оператор ссылаясь на Постановление Министерства ЖКХ по Ростовской области от 16.12.2022 №8 приложение 1- отказывает в этом праве и принуждают заключать договор исходя из общей площади помещения.",0
e9618e58-b221-4d6d-86ca-218d5d90a168,Здравствуйте можно как-то проверить внж на действительность,0
3592dd02-5a37-421d-9f87-a4635b475982,"Здравствуйте! Получил определение суда, какой документ в суд мне нужно подготовить чтобы мне на руки дали исполнительный лист ?",0
b84c48f7-0ad2-4fe2-b4ad-3c031fc289a8,"Здравствуйте! Подскажите, какие нужны документы для получения гражданства гражданке Кыргызстана, если в свидетельстве о рождении указана Москва, год рождения 1970.",0
5cee3873-f632-451b-9a50-416cc4c43da0,"Работаю в не аккредитованной Компании, а мне нужно, чтобы компания была аккредитованой. Срок заканчивается в мае, что мне делать?",0
8da637fa-fa3c-48ab-bae1-f7e431986ea7,"Невестка не даёт видится с внуками, как можно решить данный вопрос?",0
b4b9a389-b076-404d-bb2d-9c63952fb0a3,Можно ли сделать доверенность по загран. паспорту и получить доверенность на продажу квартиры?,0
ee5f7fe8-e7cd-4023-8257-fedf315a9cee,"Жена  подает на алименты , брак не был зарегистрирован официально . Как считаются алименты с доходов ИП по УСН с оборота так как определить его сложно , иногда бывают и убытки. Имеет ли право на имущество ? Хотелось бы получить консультацию по телефону",0
d6778bc8-1363-4272-9337-949becfc11c2,"Добрый день.
Хотел получить консультацию по вопросу наследства.
В наследство я получил фирму, еа балансе которого было коммерческое помещение. Я вступил в наследство, ликвидировпл фирму и переаел имущество на себя как на физ. Лицо. Оценочная стоимость 5 млн. Рублей. Я планирую продать комменческое помещение, риэлтор оценивает стоимость в 7 млн. При этом 3 года во владении не прошло.  Подскажите:
1. Я должен заплатить налог 13% с 5 млн руб?
2. И если продам имущество, то заплачу налог 13% с разницы (7-5) млн?",0
0379deca-6b49-43b3-983b-8c6b2d02bb48,"Вопрос по наследованию.
У меня была 1/2 доли в квартире, где я была зарегистрирована с папой. Дата возникновения права - 20.06.2006
В сентябре 2022 года папа умер, его долю разделили я и брат.
В итоге у меня 75/100 доли в квартире.
Можем ли мы с братом продавать эту квартиру, будут ли у нас налоги на наследное жилье, так как 3 года еще не прошло с момента вступления в права (моей 1/4 и брата 1/4). Или по дате возникновения права и по прописке с папой, мне не нужно платить налог с продажи наследной квартиры?
И в каком размере? 


",0
25ec14bf-17f9-4422-82bd-f7e17dbc8802,"Через *** бронировали номер. Все оплатил. 
Через некоторое оповестили что не могут предоставить номер. 
Сказали, что вернуть в полном объеме + предложили промокод. 
Можно ли что взыскать в большем объеме.",0
9853da68-3476-4bf7-b895-e01b6e3eb593,"Здравствуйте,  а приобрела помещение для бизнеса , в котором я в аренде с 2007 года , вопрос: по документам там площадь 26кв м , а фактическая 51 кв м , как оформить ?",0
e11eb30f-9005-420e-83af-204f48cad147,Досудебная претензия на некачественные медицинские услуги.,0
e9a4da5b-1b8f-47f9-8f7d-0fe6715c13db,"Здравствуйте! Я сегодня утром впервые прилетел в Россию. Я гражданин Казахстана. Какие процедуры мне нужно пройти, что-бы моё пребывание в Москве было легальным. Планирую прожить в Москве 3 месяца.",0
92cf7504-7048-4be3-9d81-f688c4ae70f9,налоговый вычет за 2024 страхование жизни,0
51e6fd8d-7f0b-4f5a-8a4d-f07716a86fbb,"Не вовремя создал чек. Я самозанятый, получил деньги на карту от ООО, более чем через месяц создал чек, какие последствия, и что делать?",0
221b36f2-b7c5-4d73-966c-f7e227491c32,"Подскажите еще такой вопрос , за всю мою работу с 2022 по 2024 год я не разу не была в отпуске ежегодном , и работодатель не хочет мне выплачивать отпускные неотгуленные . Так как я была беременная и беременность протекала тяжело , а после у меня родился ребенок с тяжелой патологией , и выплачивать они ничего не хотят , на мои заявления игнорируют , подскажите как быть в этой ситуации ?",0
576d86a8-992d-4d89-b344-d4d47d723369,"Здравствуйте,у меня такая ситуация,я гражданин Узбекистана,работаю в Москве,все документы есть недавно установил госсулслугу,у меня в госсулслугу пишеться с России выезд ограчин не знаю почему можна узнать",0
d005ebab-609a-43ec-a991-ec4bfb8a27b2,"В течение одного года, два раза выезд за двойную сплошную. Второй раз это было зафиксировано на камере. В первый раз был протокол и штраф 7500, а вчера на повороте наехала двойную сплошную, не пересекая. Сейчас уже хотят лишить прав. Что делать?",0
27131d3e-a6eb-48e1-8126-d07bdaf05444,"Добрый день, ситуация с налоговым вычетом на установку имплантов для моей мамы, она работающий пенсионер, 70 лет, получает пенсию и работает по срочному трудовому договору.
После проведения имплантации/зубопротезирования она сможет подать на налоговый вычет за 2025 год или это могут сделать только работающие члены семьи, которые платят налоги?
Второй вопрос: я могу за неё получить жтоо вычет если я даю деньги на протезирование и каким образом?
У меня у самой в 2025 году была установка коронок и сформированы документы для подачи на налоговый вычет. В таком случае я могу подать и вычет на маму?
Спасибо",0
55722d77-b2b3-4927-8e12-9a9790ca472d,Здравствуйте мне нужен ваш совет вопрос по иммиграции мы граждане германии и хотим переехать в россию вопрос мой это все нужно обязательно делать через консульство или я могу переехать в россию поехать в россию по визе и с россией делать все дальше шаги чтобы остаться уже там на проживание делать вмж И так далее и того всего пожалуйста ответьте мне и что мне для этого нужно Какие документы Какие бумаги и на что примерно я должен рассчитывать и вообще смогу ли я так приехать или нет,0
a917e2e2-1936-4711-9d0a-eda30f5ed874,"Я вьехал в рф 11 числа, до воскресенья делался снил и получил его, далее сегодня с арендодателем подали регистрацию на проживание сколько дней занимает регистрация этого документа?",0
9e7f3ba7-4109-496f-8774-772c76cbea94,"У меня арестовали средства по долгу за жкх, который я оплатил ещё в декабре 2024. Квитанцию отнес приставу лично в руки. В июле 2025 опять был у пристава - они нашли мою оплату. Обещали снять арест, но до сих пор не сняли. Как ускорить?

Списали ли они у меня средства со счёта? Как вернуть, если списали?",0
41a0c508-cf62-4443-a136-03317d34c84e,"Здравствуйте, сгорел сосед сверху, нас затопило пожарными 
Какие нужны документы и что делать чтобы взыскать с него деньги?",0
cd852780-350b-4cd3-a367-a6d14cae3cd5,"Поступила жалоба о сдаче в аренду жилья, находящегося в общей долевой собственности. Жилье мы с сестрой  не сдаем , мы заселили туда на безвозмездной основе мужчин с целью защиты нашего имущества. Другая собственник обратилась с жалобой в ***************. Прошу проверить ответ-пояснение в *********.",0
a16eb0dc-23f1-4ae9-b744-55a52a6f7533,"Прошу проверить и дать правовую оценку бюллетеня для голосования, подготовленного ТСЖ",0
ef92f1fc-9047-4dfa-bfa2-d84c12c3b35e,"Образовалась задолженность по жкх, поставили заглушку на унитаз, в данный момент нет возможности оплатить всю сумму, что делать в данной ситуации? В доме также проживает несовершеннолетний ребенок.",0
a69a0ee9-e889-419b-8bf2-ce8ed5e0362f,Планирую оформить вычет по страховой программе,0
4fdd8df6-b184-445a-9a59-ff519d1dea90,"Здравствуйте. Вопрос по оформлению декларации. Подаю на налоговый вычет, через сайт baling.ru. Декларацию отклоняют, нужна помощь, чтобы понять, почему",0
b0085401-9d70-4464-875f-2af4fd1758d8,"Просрочил оплату патента, можно ли восстановить?",0
15489932-2a62-4b8a-9820-cfe86580ecbd,"Земельное законодательство, присмотрели участок земли для дачного строительства, на берегу озера Красавица в Ленинградской области, Выборгский район.",0
29019523-2403-4b80-b7b5-79605c65ace3,"Добрый день. Такая ситуация. Отдал ноутбук на чистку, забрал его. Дома он один раз включился. После этого включался с ошибкой. В сервисе сначала указали на неисправность операционной системы, после ее переустановки уже сказали, что проблема с железом. Я вижу эту ситуацию следующим образом. Они залезли в ноутбук. После этого он перестал функционировать. Они свою вину отрицают.",0
47f974e6-094c-4ba8-a5b3-1acb8f32c800,"Я ИП на УСН 15%  (доход - расход) + ПСН (грузоперевозки). Сейчас налоговая камералит 2024 год. В августе 2024, имея актуальный патент, я оплатил другому ИП за ""Транспортные услуги за период с 14 февраля по 4 апреля"". С 14 февраля по 4 апреля у меня було 2 патента - первый до конца марта, второй с начала марта. И в момент, когда я осуществлял перевод был действующий патент на III квартал. Налоговый инспектор утверждает, что я не имел права переводить средства за услуги грузоперевозок, имея патент на грузоперевозки и грозят аннулировать августовский патент. Правомерно ли это? Еще хочу добавить, что по ОКВЭДам и фактически помимо грузоперевозок я занимаюсь оптовой торговлей - куплей-продажей пиломатериалов и послеспиртовой барды. В 2024 году у меня такие транзакции были. Неужели имея патент на грузоперевозки я не имею права нанимать сторонний транспорт? Еще один нюанс: в первых двух вышеуказанных патентах у меня были указаны 2 газели. А в августовском патенте уже было 5 фур.",0
d2ad1ea5-b67e-4b56-82f1-deba27f8352c,"Оплатила штраф, но потом поняла, что зря это сделала. В моей ситуации можно оспорить",0
6f5fcac4-6fa3-4c6c-a4ca-adcbd07c906d,"Правомерна ли установка камер видеонаблюдения в квартире супругом, а также правомерно ли отбирает муж подаренный телефон",0
725b0b0e-86d2-445a-b964-e693185e173a,Добрый день. Имея временную регистрацию в России купил недвижимость. Могу ли оформить постоянную регистрацию по данному адресу?,0
bb5a745c-51c2-4f76-a6cd-737ddc4e65ed,"Устная консультация по личному вопросу, связанному с тем, что сосед клиента оставляет собаку на общей территории и не контролирует собаку, оставляет собаку под присмотром малолетних детей. Необходимо посмотреть проект документа клиента.",0
bc3d07fe-ccac-4ec0-a691-316b46fbe0e4,"Добрый день. Расскажите об условиях получпния услуги по подготовке налоговой декларации (2 иностранных брокера, дивиденды и проценты от иностранных эмитентов, без соц. вычетов).",0
a14705ad-03c1-4356-99fc-819691d1da70,"Здравствуйте, вопрос такой, на меня оформлен административный штраф за нарушение в препятстве пешехода на пешеходном переходе
По ст 12.33КоАПРФ. Я работал на экскаваторе, а на ********* у меня показывает номер водительского удостоверения, по идее должен быть  показна номер удостоверения машиниста, скиньте пожалуйста что это значит ?",0
