uid,query,used
6d577c8c-3d22-4a80-a92e-9cccb04c1403,"Здравствуйте
Нужно составить налоговую декларацию по ипотеке",0
e1b7ff64-7593-49ea-a752-4d191ad2a818,Добрый день необходим  запрос в гибдд,0
e0c37563-75cd-465d-9031-e360b659374f,"Здравствуйте, можете подсказать адрес где можно пройти дактилоскопия и биометрию для ВНЖ , в районе Кунцево",0
515c25cb-09f6-4c59-a162-7b61db398239,Клиенту требуется составить налоговую декларацию.,0
6d8642c6-3253-4853-ae23-992350d7dbbe,Прошу отменить судебный приказ отдали на прямую в банк,0
21a11fb0-9537-45c9-9a58-09307ebde803,Здравствуйте я хотела оформить банкротства,0
b053050e-b0fe-407f-bada-a015778de634,"Здравствуйте!По поводу квартиры. Поможешь, нет?",0
5d9049af-60c5-4052-87d5-f27182aaf415,"просит связаться, налоговые вопросы. Узбек",0
9ae03482-772d-4526-9237-33932e8c8f38,Добрый день! Пропустил прошлый раз сообщение. Мне необходимо 3 НДФЛ заполнить. Что нужно для этого? Спасибо,0
baa60ddb-c593-4c43-aa19-fa1f0ea9ffee,Я отправила маю регистрацию можете проверить эта ест дални базу,0
83b31722-ba87-46ce-a765-9f01ffebf4de,"Семейное право , порядок и вопрос о подачи заявления на расторжение брака и подачи алиментов",0
6417f302-5d0b-49a5-aa85-730f8a36bf9c,Здравствуете   добрый    ден   нам  нужна    помош,0
5b37ca50-abbc-4ffa-aa66-2e794d35b8fd,Уже созванивались вопрос по налоговому вычету за 2023 год,0
07843276-2988-423b-b518-83a143ce0711,Ман метавонам телефон гирам,0
d4bde1ce-3c07-4dda-adf9-d149f5fb953f,Декларация зарубежного  счета срочно,0
b4465385-76fc-4974-a167-d2670c089b4f,3НДФЛ подготовить и отправить,0
39872ad9-47c9-4696-b861-02e13c053775,"Здравствуйте, я хочу сдавать документы на гражданство, какие документы нужны?",0
d604769e-badf-489d-8bb9-269ca60e4091,здравствуйте как можно задавать очот на внж вид на жительство куда можно,0
a283f37a-8e30-4d26-b038-a31a2487c0bd,Как мне отдать дочь в детский сад?,0
1b3ef754-6961-4eae-bbd5-19e031b92bad,"Развод, долги, раздел имущества",0
c741d3b3-8878-4940-b132-891489c63ffa,Ест вапрос прозбистфикат как делид,0
95df8a0c-30c9-40a2-a4dd-cadc0b28ec3f,Это услуга пберпрово откилича и уменя денги вернулса когдо решаеъ,0
63923613-d383-4167-a5e8-9e1fdb194669,Какие удобства есть в тарифе «Комфорт+»?,0
06376c1e-5862-4732-b097-eb9f77c8d354,"У меня есть карт Мир, он заблокирован, как мне его открыть",0
7ca4421b-dfba-4031-8e9a-8b4a8ae738d8,Здравствуйте! Требуется заявления об отмене судебного приказа и запрос в ФССП кто является взыскателем.,0
01930952-6cc0-47a8-a771-3fcd0a273c8f,Когда будут готовы документы по налоговому вычету?,0
f94e56a9-b8ef-48dc-9c75-3f6b562e6bfb,нужен договор задатка и купли продажи помещения,0
8b6f328c-7aad-4995-b328-fea6ddae9c54,Меня выселяют вместе сдетьми не знаем что  делать в это ситуации,0
8c580fc8-afe4-44dd-b03b-365225f1664d,"Здравствуйте, подскажите сколько будет стоить составить предварительный договор купли -продажи на отчуждаемое имущество",0
748ba0d5-3956-4a4b-8569-70aacd7acc0d,"Здравствуйте, мне нужно помочь заполнить декларацию, что для этого нужно?",0
26a78a11-e527-4c12-9dfb-9deace9b4729,Актуальна ли доставка наличных средств в наше время?,0
e2ccf365-fe32-4928-8779-faa95418fc7e,Здравствуйте у меня проблема документа что-то не так был вы сможешь помогать мне,0
904d4d6c-8a0a-4cee-8cc6-930537441333,Здравствуйте ябы хотел задать вопрос насчёт внж,0
1d81d792-5e05-4cde-af21-a1b850b4d8f0,Подготовка налоговой декларации (за лечение),0
14e41f22-5577-4e17-bc01-cbe8cd596fd2,сука а блязкая компания,0
7e16aaf5-e56e-4c32-a169-038aff6fc6cb,Какой статус моего дела?,0
10b78bff-f7fc-4270-9593-095c9a3dc70d,"Добрый день.
Менеджер сказала,что по ************** мне положен налоговый вычет.
Но я затрудняюсь с оформлением.
Хотелось бы помощь по этому вопросу",0
f122f629-0ac0-4240-b235-e99dbd797626,Добрый день как могу получить рвп,0
6a2bfff0-460f-4f29-8d94-89fd3c807cdf,Здравствуйте по поводу земли хотел дом строить как заделать оформить какой документ нужно,0
8b3058ab-feff-450e-b855-027e9446c685,Как обжаловать штраф гаи,0
d7017d5e-dccd-4bc7-94ef-f326c5c0c088,Можете ли вы проверить документы на покупку квартиры?,0
47950ad9-2c98-427a-8f57-1a400f4a054c,"Здравствуйте! Нужно подготовить документ 
Форму 3 НДФЛ",0
66e1d94f-420b-43f1-89ce-2ccd12312522,Здравствуйте посмотрите пожалуйста мой штраф оплачен или нет у меня запрет есть въезда или нет,0
6852bca9-3f30-4b6b-b258-91badb24369c,Бесполезно. Извините!Я было уже отправил сообщение но всё это как я понял бесполезно? Спасибо Вам! Удаляюсь я?,0
a11f192e-8fb2-493b-bdc8-8c5492a85d0e,Клиент заказал ответ из БКИ и несколько кредитов у него нет .,0
70e49ca9-1c8f-4fdf-b6c0-4afb2a349a6b,Почему не дают мне кредит,0
240862e3-0763-4dff-84f2-82d13d7f8a95,"Добрый день! 
Планируем сдавать квартиру. Есть договор, хотели бы получить консультацию по этому договору",0
258bb8ba-ad30-4c60-8680-13ed271bf79c,Добрый вечер ! Интересует вопрос по вступлению в наследство,0
f55a88d1-cdeb-4fc6-92e9-cea008fabf24,Здравствуйте Подскажите это Сберправ для чего именно нужно?,0
012c22bd-11d2-4080-8f47-ce2b678109ac,Подготовка налоговой декларации 3-НДФЛ,0
00ad9067-85d4-4bce-998a-13a929bcb9fc,Не можем снять деньги с карты.,0
6e0d91e4-84c7-4222-acc5-75639c1fabe2,"Добрый день!
Хочу получить налоговый вычет, прошлый чат недоступен для подгрузки документов",0
c4444248-084b-43b2-b139-284afb8bd49e,"Добрый день! Хочу воспользоваться налоговым вычетом по оказанным медицинским услугам. Справку для налоговой я уже получил, она у меня. Прошу уточнить, оказываете ли вы данную услугу? Или консультации?",0
00d3a1ce-133c-41fa-aa17-a42abc1583e5,Добрый день! Помогите получить налоговый вычет по страховой программе,0
1ba200aa-6269-43ac-8f60-3524a87d1294,"Добрый день  .  Прошу написать мне сумму госпошлины по этому обращению . Сумма долга 765 532,00",0
5a4c9558-e03f-4854-ae61-120a33c7a418,Рроооллллттош отолшшлт тшшшььть. То,0
690fb06f-3781-4d6e-aa96-3d5c4a31ba47,Как мне обратится к юристы у которого я заказывал услугу? Не могу ей написать.,0
8453f37c-ba2b-4fd8-8c02-e59a5fa920fd,Здравствуйте! Нужна помощь в подаче декларации,0
a323b855-f975-4356-8bca-1a61cb912e9f,Я не нашёл ещё может отправишь,0
ee4b0009-0717-4185-a90c-323af0ab2bbe,С помощью вашей консультации от 27.03 написал письмо в ТСЖ и получил ответ Куда  и с каким заявлением обращаться дальше? Как вам отправить документы?,0
17bfaf9f-ad88-4d8b-a2e6-3031314082ee,"Защитний кода гаваритыползаест
Как узнать установлена ана",0
5289bc85-3589-437d-95a4-7cd8d59e3eef,Добрый день! Нужно проверить реристрацию на работоспособность,0
8aaa3949-38d4-432c-85da-72af18afe549,"В суд ходательство подали, мы на определения суда ответили. но нет движения, вопрос срочный",0
293f4245-ce5e-448c-a9c4-3fdda453b81a,Здравствуйте. Я приехала в Москву 12 февраля. Регистрация есть. Биометрия прошла. Но еще не начала работать. До какое число мне надо начинать работать?,0
3fc212db-69e4-49d7-a291-cb1933c63155,добрый день я  не магу отправить деньги написано карта другого фамилии,0
6f246297-28e2-4683-ba56-d9e68295cfc0,Здравствуйте вы обещали сегодня позвонить чтобы исковое заявление составлять но так и не позвонрили,0
fdc546df-606b-4253-9273-102cebbf9ff6,"Составление налоговой декларации. Здравствуйте, нужна услуга, составить налоговую декларацию.",0
7b0ef42d-aa64-48bd-892b-1c583d1125b7,У меня свою ентернет не работает,0
2c289ec5-9592-4a36-8815-117db18844da,"Здравствуйте,можете сказать сколько надо оплатить налог за ребёнка по вид на жительство",0
524a0ad1-61f1-43ac-b112-049424a0128d,Здравствуйте Мне надо юрист номер телефона на таджикском языки,0
c9d013e5-198e-4299-b150-5126840996ba,Оформить налоговую декларацию. Документы все готов прикрепить,0
421d5036-5761-4163-9fda-12a059d12de5,Требуется отменить судебный приказ.,0
4fd1d423-5cee-41c9-8a27-39bb81c20f6e,"Звонили мошенники.
Нужна консультация по поводу рисков и  предотвращения последствий.",0
6df9c8b4-1883-473a-a532-26bfa041357f,"Добрый день, оказывает банк услугу в моменте сделка купли продажи ипотечной недвижимости и погашение ипотеки за счёт средств покупателя, подробности по телефону",0
26ec1959-847f-448a-9768-dfb3351f7910,Стоимость подготовки декларации на налоговый вычет.,0
6d83e918-41c9-4c03-b841-109bcb16ffa1,"Здравствуйте, могу ли я заказать у вас карту Visa?",0
daaa2171-a7b6-49a5-83e5-c9e344845256,Необходимо получить налоговую декларацию,0
0cab0504-f610-44ad-a5d4-a28a5ab9f09c,Патент сурогини чуздириш учун кийинги йилга  яне прадленияга канака дакуминтлар талаб килинади,0
9b1d9981-4bbe-4865-9d67-13d460cf3094,Трудовой договор и выплаты.,0
9302ce34-f3d0-40e6-a56a-1e7375a28e3a,"Добрый день, хотим оформить налоговый вычет.",0
b6b21730-9967-4490-99ff-848edb43c1b3,Получить налоговый вычет и разобраться в спорной ситуации,0
89545fef-2043-4cb8-805f-54894f4cd4e9,"Добрый день!
Мне нужно оформить налоговый вычет за 2024 год",0
6d92a9ad-8fa8-4f5f-af70-b33348acaded,"Юрист подготовил мне досудебную претензию. Я ее направила, хочу получить консультацию: правильно ли она составлена 

",0
dad19fd8-f633-440c-bc7d-eb7ee78cba08,Добрый день Сдал ли я тогда биометрию?,0
12a9c258-2fc0-4421-90e8-b986a2ceaa7e,"Добрый день! Верно я понимаю, что Вы можете помочь с налоговыми вычетами?",0
8ed1e3a3-2327-4d62-850d-61aaa941016c,Добрый день! Необходимо оформить возврат налога,0
1c902353-c218-4eab-bd6e-ffff510df21f,Здравствуйте у меня карта заблокировано причина можна узнать,0
ae961dd1-6042-4d75-811d-3021070baa90,Добрый день! Необходимо составить и подать заявление на отмену судебного приказа,0
274fec06-e383-4ebb-a529-aa72f61a6104,Здравствуйте у меня уже регистрация прасрочелась как быть выезд и везд делать как быть,0
3c4f0234-4d70-4d0f-a423-e43ebe7ed906,"Здравствуйте, можете написать вы можете помочь можноли открыть стоматологию для граждан Кыргызстана 🇰🇬",0
b4b35893-54db-4799-9b81-e0e9445c511a,Доброе утро! Можно вопрос поднять по старому обращению,0
ca1d8ce4-e732-41f5-bf4f-482f56ddd1e9,Здравствуйте.  Речь о наследственном деле. Описание в пдф.,0
2e68ce13-bb51-4a4f-8455-01d6a082423d,требуется составить досудебную претензию,0
e9dde31e-2e6d-4bee-b98d-e6b14b246f89,Моя Карта не работает?,0
87da4732-78b4-4805-af83-a5d48946e8be,"Здравствуйте! Приехал на конференцию в Москву, и тут очень понравилось. Хочу работать в Москве. По какому адресу я могу пройти биометрию для получения права на работу в России? Если можно, дайте пожалуйста ответ в чате а не звонком.",0
22e3495f-355a-471c-884c-5b05edcb7cbd,"Добрый день хотел спросить по поводу ван какие новости 

",0
17e13ddf-7423-40fa-8fc4-4ffeb73f3b1a,Здравствуйте мошенники от моей карты деньги забирают что надо сделать скажите пожалуйста,0
8d44d4ee-fc34-4788-933e-e4d425ab6b29,"Здравствуйте я иностранный гражданин 
Покупал сим карту 
Все то что надо процедур прошол 
Что-то не работает сим карта что подскажите?",0
c067fcad-1295-4930-a749-809df5c906e0,Требуется провести проверку объекта недвижимости.,0
22c67b76-3046-41d3-b954-fc3b6bbf39c9,"Здравствуйте! У меня ипотека и потребительский кредит в одном *******. Сломала руку и сделана операция. Конечно, страхование есть только за группу и смерти. Перелом руки неужели не бывает. Помогите пожалуйста, этот вопрос решить",0
e2a19af6-269a-4143-842b-731801cc9977,Могу Я связаться по телефону,0
4c99e033-d5f4-49a5-9f90-96d8be189789,Прошу оформить декларацию за 2024 для получения налогового вычета,0
0e5ca4ab-d82a-4475-9333-3d95590365e8,"Добрый день!
Я составлял налоговую декларацию на вычет через ваш сервис. Сейчас ФНС мне вернула и пишет что есть нарушения",0
a96650b9-f50a-486c-b15d-ea32b6dc629f,Доброй ночи! Как я могу узнать статус своей регистрации?,0
4eba79b9-0be5-430c-b76a-4691dd823691,Здравствуйте! Можно у вас здавать документы  на ВНЖ ?,0
26e8596b-6e83-4acd-9e7e-f5631f49bc13,"Ещё раз здравствуйте.
В продолжение телефонного разговора – присылаю всю на общую почту, получили ?",0
64f775d8-7ad1-4470-a1c0-82466d55cb71,"Здравствуйте 
Мне необходимо составить договор аренды помещения",0
90e9e728-a6c6-44f2-a801-ededa726f6e9,Хо́чу получить  налоговый вычет,0
9bb4da03-480a-476c-b634-16322a594693,Мой карта пачиму заблокировала,0
a3fcca3a-2c5e-41b8-b308-21975b09eb25,Срочно позвоните мне по ранее подготовленному исковому заявлению,0
81c1403b-5777-452c-8483-ec6fd65e045e,Здраствуйте мне нужен узнать как получит толон на рвп,0
2cbf90b5-3237-4683-bea8-30af59eab3fb,Необходим возврат на ипотечные деньги,0
5aa0ee6f-e9d8-4a09-b2db-560d449e25c2,"Здравствуйте, мне нужна помощь в области трудового права. Могу я получить консультацию в рамках своего пакета Сбер Премьер?",0
c884b973-67ee-4352-a35e-e399a6b5ccd5,Здравствуйте. Могу ли задать вопрос на узбекском?,0
62f9c08d-0b4a-4e20-8ac1-52d3701a3882,"Нужен таджикский, просит срочно, насчет патента",0
e700fe09-65cd-4cd3-8ec3-48d221f0ae48,"Здравствуйте у меня есть вопрос почему мою карту заблокировали у меня все документы порядок, но часто заблокировали мою карту.",0
e7547d39-2eb3-4789-abce-5699879daa42,115 ыз пришло на карту как разблокировать,0
74abe6b7-0b95-4008-a037-d4f965485d10,Как могу получить квоту на рвп,0
9fd6653d-07af-4123-b527-57dc9517f678,Я играль на ставках когда у меня выгриш стал на карту пополнял и мой карту иза этого заблокировали,0
527d580e-432b-4c1e-beb6-40a68bea0b1c,"Добрый день! Я в воскресенье вам оставила вопросы на почту, прошу как можно скорее ответить на все вопросы.",0
a15ec7d1-659f-4fb2-a342-324c912d176d,"В связи с  наследственным делом, вопрос кто имеет право на вступление в наследство?
Прошу позвонить ",0
565dadae-a941-4c2f-9393-774c1e6ebc24,Здравствуйте как можно получит гражданство в упрошеным порядке,0
93b24939-824b-43cf-812b-94882d89aedd,Здравствуйте вернутьс деньги назад давно уже заявка отправили,0
bdc8d50b-aed0-4f84-a81a-741271c23583,"Здравствуйте. У меня сын ,племянник попали в рестор. Вы сможете нам помочь вытащить из рестрора.",0
b8712ee2-9792-403c-8c95-3dad3bdecdbd,Подготовить декларацию на налоговый вычет,0
66bd4049-ff4a-4628-b533-39a36d036060,Смена статуса миграционном карте,0
ac3ef8a3-460c-4e44-9fea-d75483b6b4a2,"Здравствуйте! Хотела узнать про развод, как правильно подать заявление и куда обращаться!",0
b97d9e7e-8780-42c2-b51c-59a93092d2fa,спасибо большое за ответ на мой вопрос,0
3c53a8cd-d871-4c7b-afbe-b16aadd75e5d,По моему предыдущему запросу пришел отказ В ЛК,0
67d2f3d2-b8e6-4229-a26d-eef8d8de35ce,"Добрый вечер, у меня вопрос по оформлению налогового вычета.
Спасибо",0
7e8987fe-660d-403c-a422-8ef9d23e3ae1,Прошу подготовить декларацию НДФЛ-3 за 2024 год,0
ba62b3a0-804c-40ba-bdc7-202be86e1ebe,"Комментарий
По запросу клиента проведен анализ договора купли-продажи недвижимого имущества",0
e9f2cca3-0974-4b68-b95e-80d88db867df,Здравствуйте а как можно получать гражданин Росси,0
bd872071-493b-44ee-8c7b-17ac9887f565,"Здравствуйте,
Зачем-то закрыли заявку по штрафу. Сделать что-то можно?",0
1baea8b0-d934-46b3-8ca5-2f84090abda6,"Можно ли получить гражданство РФ по загранпаспорту в г.Воркута?
И не закрывайте тему 
Тут напишите если не дозвонитесь 
А то потом до вас не дозвониться",0
5fb16dfb-8185-4e4b-80f9-3a0e3e51c076,"Уже писала все ранее,жлу звонка от вас,мне удобно сенодня решить вопрос",0
cbd2c0d4-a2cc-4ccb-9ce1-71ba0a9a7eec,Необходимо отправить письмо электронно,0
99c673a3-ad8d-481a-830f-05831ebe79f6,"Здравствуйте, когда мне придет выплата , все документы вам посланы , 28.06   истекает 3 месяца, а денег так и нет.",0
7c499d0a-266b-46c9-984b-c3d7541930dd,Здравствуйте! Как позвонить из приложения В праве? Почему-то кнопка звонка не активная,0
d7ab6544-cb04-420b-bd6d-19bb10f85adb,Как оплатить оплатить административный штраф,0
dcfdddbe-f15c-492a-95b1-d4740eb6917a,Я когда патент должен получить,0
55cbb509-46fd-405c-990e-c571a1cb8dc2,Здравствуйте. Хочу проконсультироваться с юристом перед подписанием договора об аренде помещения.,0
0e118e3c-baec-476e-a8c0-a9889e36b011,Добрый день! Необходимо подготовить декларацию для Налоговой службы по продаже имущества. Спасибо!,0
076598db-3023-45bc-be26-b6b1b1e91d0a,"Добрый день 
Я хочу узнать вы занимаетесь семейными спорами",0
110f2162-47a0-4153-98c7-9961ab599e45,"здравствуйте добрый день . я не давно делал перевод на рубеж а денги через 15 дней обратно пришли мой счёт , я хочу знать причину, смогли бы помоч?",0
fd5351e7-d270-44de-a8b2-2a9bae44a87a,"Здравствуйте я хотел узнать про подачу документов на внж,мне куда обращаться?",0
5b1de516-e0a8-4047-8f84-c64cbe6dcb63,"Добрый день
 Я ожидаю ответа от юриста больше месяца. Юрист обещала ответить на мой вопрос в начале мая. Когда я получу ответ.",0
73b55355-3f3f-4139-afca-494ca9ad9b1e,"Необходимо составить налоговую диклорацию по ипотеке 


",0
c974267d-3067-423f-97e2-8e1b59c32c32,Мне не нужно юридических помощи закройте эти приложения верните моё деньги,0
627f39c3-0537-47ab-9933-2ebe860f2168,Здравствуйте у меня вопрос есть,0
ab1b2f38-62c1-4abe-b277-8944f848882e,Ходил утром в поликлинику для сдачи крови. Удивило скопление народу. Кому можно жаловаться?,0
cf8c8666-87f2-4268-8436-d46cd5c80214,Здравствуйте! Нужно составить иск о разделе имущества,0
43a4d9bb-84fc-4ce6-94da-abad5fc5302d,Здравствуйте скажите пожалуйста я возил кози на машине мне остановили полиция это не законно,0
f1335cac-7eac-46ea-94c9-d5344434f2d9,"Добрый день. Клиника вместо лечения испортила зубы и прикус, нужна консультация юриста, расскажу детали по телефону, как Вам позвонить?",0
26612d5a-7dcd-447e-8f85-4f9b2cfaf0a1,Вы сможете сделать устав? Коллективный договор ?,0
09171241-b1b3-4505-b05b-84023fe4dab9,Какие документы нужно оформить для иностранного гражданина ?,0
90e174a7-2777-4dc4-a6e3-a6227f4cfe5a,"Здравствуйте. 
Я хочу поговорить с юристом. Мне сказали перезвонят но звонка не было.",0
ac33977f-f8a5-49df-bb2b-3c4a8e2beb34,"Хочу сделать запрос на декларацию ,какие нужны документы.",0
4b96fc4d-74b3-4177-a6d2-d5c831676083,"Добрый день!
Нужна телефонная консультация по имущественным правам физлиц, семейному праву, брачному договору, наследству и т.п.",0
64960a35-b88e-4f57-a905-8a949938bc35,Напали на улице. Доставили в больницу. Должна ли приехать скорая,0
2610e74f-2036-4c80-a78d-f16428d12be7,Необходимо вернуть денежные средства за право,0
b5ede85d-9dd2-457c-867e-19b586f78ddf,Подготовить налоговую декларацию (имущественный вычет),0
b4249cf4-bea1-43d6-b2c0-e9624a330b50,Сбербанк онлайн почему заблокирован,0
4a7fc2fa-917c-4d9a-b2d5-78f44496fe7b,Я па поводу трудовой договор,0
7b95fc86-cfff-4b50-9ecb-f70f5c8e4558,Нужен оператор на Узбекском,0
3b898898-723d-456a-b52d-252849a86378,Если выеду из России. И в еду мой патент будет действителен,0
612b542a-06fe-4bf3-a457-416c2e6fd415,Хочет узнать может ли получить РВП,0
e2f6e316-9ddf-448a-b33b-0a070d2bdf7f,Мне нужна консультация для бизнеса. Какие есть тарифы для этого?,0
04a18026-93fe-4bc1-ba17-8ceffae5bd69,"Здравствуйте
Нужна помощь в составлении 3 ндфл",0
2aed624c-b52b-4237-bb49-fa4ea03e3387,"Здравствуйте , вы звонили . Я сейчас доступна по wi-fi. Возможно, у вас есть возможность позвонить по ватсап или начать с переписки тут .",0
c52a2832-949d-4e63-9e1a-61056aa32878,Здравствуйте я потерял дактилоскопию как можно восстановить,0
a986080e-0d84-43df-b4c1-6633eca13491,"Здравствуйте, по ранее обращению присылаю документы",0
13c27cc4-8191-44ea-bc65-20595ad3e3cd,"Здравствуйте 
Взяла ипотеку как вернуть  страховку ?",0
49f77163-37a8-41db-9373-acdc63041103,"Для подачи декларации собрал документы, отправляю",0
780f3ddd-da22-44b4-978c-1faf98603f07,Уточните МРОТ на сегодняшний день,0
0e43cda1-320e-4998-b68d-df7d5772d1a5,"Здравствуйте, я подавал потент но пока не получил, могу я работат?",0
b66ddb37-7e48-4b6b-a349-b0e7c0b8b8ed,"Здравствуйте,  
Давайте разберёмся, так как возникло недопонимание , как мне кажется. 
С вашим консультантом мы обсуждали по телефону важный момент, что у меня остался в 2024 году неиспользованный вычет. Не совсем понятно по какой причине консультант не предложил им воспользоваться в этом году. Предлагаю завершить начатый вопрос, и внести все необходимые изменения в декларацию.",0
3541aab4-73aa-485d-aa88-b3177b3dd605,Почему снимают деньги валбирс я нечего не купала,0
2e208e2e-0a1a-4734-a420-6a9c9691e311,"Здравствуйте, со мной так и не связались",0
6fae1954-c9a1-4b94-8508-7d9afedd9878,Здравствуйте. Game star возьмет у меня деньги. Почему? Не поняла? 🤔,0
9d4c08d6-097b-436d-be3f-caa7c6942802,"Здравствуйте, нужен адвокат по уголовному делу",0
22b310ad-a884-46bd-a49f-d14233f454a3,"Добрый день. 
Нужна консультация по возврату денег, зависших на счетах закрытого магазина денег.",0
98eecccc-b2e6-4282-b94a-b5c5857c73dd,Здравствуйте. Могу ли я в рамках данного сервиса подать документы на возмещение ндфл?,0
4540c5a0-058d-43dc-ba35-e41ea7226a40,Здравствуйте! Нужно подготовить документ — претензию на основе прошлого моего обращения,0
765ee677-fae7-4981-897b-1b4d04a70240,Помощь в составлении налогового вычета.,0
045d7d8e-3249-4540-826a-f9fe2c5da9ca,Сим карту не отключается,0
3cf9c7df-664d-497d-bd0c-98996587f9a4,02.06.25 Пришел штраф. Не согласен или не понимаю причины его оформления. Можете пожалуйста разобраться?,0
e3f6eda1-d972-4951-bb18-71dcc84c7e77,"Карту заблокировали, не могу переводить ДС.",0
e342471f-0132-494d-b6d1-17a0e8722b46,"Здравствуйте!
Я хотел уточнить, йсли я использую вепеен за это могут штрафовать?",0
b9fa1a38-1ad7-4b21-b870-f4ec7641f26c,Здравствуйте я  сегодня хотел подавать уведомления  по выдан жительства какие документы нужны мне,0
46cec6cb-0a16-4747-ae89-5319144a850e,"Здравствуйте
Как аолучить налонрвый выяет за 2025 год",0
336a6aa0-d268-480e-9f62-2b0d42359fb4,Немогу дозвониться юристу. Привет всем,0
41075d26-9e48-4678-bd38-46b6cf3ab7d0,КОМФОРТ+ хочу отметить. Деньги хочу что вы мне верните.,0
a09b996b-6e04-4915-afb5-7267f334284c,"По патенту
нужен узбекский",0
0032fc74-2c77-44b4-85f5-0397f0a0302a,"Скажите пожалуйста,я 6 лет пересикал границу  могу на этот рас пересикат границу",0
68f211d2-5f8c-4d4e-bea7-28f4c90f25cb,По поводу патента хотел бы уточнить,0
7fee805b-8d88-406a-931f-b79c3ef5ff4e,Как можно получать временное регистрации через госуслуг,0
0a2b3049-1d0f-47b1-b797-860517ab0ed7,Добрый деня  я могу продлить регистрацию год.,0
b702addc-49bd-466b-9bb9-ff5c6407b3a1,Хочу узнать это для чего надо.,0
1bb30605-d99d-4e8a-85cd-84960931b4fc,Здравствуйте. Мне отказали по налоговому вычету. Хотел узнать в чем причина,0
39e39473-a586-4396-8602-3c2a443d46a6,Вымогают деньги за ремонт автомобиля,0
c023405b-ec63-4737-ac13-3c920b133102,Прикинь документ к заявке,0
ca19628d-ac4d-4877-a472-230bc3170927,"Есть судебный  приказ   , прошу отменить",0
bbbf46fb-2fcd-460a-971f-8bb342a0d6a8,Как отключить юридический помощь?,0
5d0896e0-03c1-4104-8d87-6842a51d8e18,"Нужна консультация на русском языке по жилищному вопросу, просит позвонить с 10 до 11 по МСК",0
544fd9b2-2e4b-46c9-a7e0-bef6d09e5524,"Добрый день. Для возврата налогового вычета нужна справка по страховке, подскажите пожалуйста где ее взять?",0
9bb25350-997c-4cfe-87c4-73e054207c0c,"Здравствуйте, мне необходимо в письменном виде получить информацию, которую мне сегодня сказал юрист по телефону",0
18a4bcbf-1762-4c1d-80ff-d9019418bb49,Прошу направить претензию по вопросу ранее,0
ae1da9fa-fa08-4180-b0bf-07f1473f4a95,"Здравствуйте почему я так ответа и не получила, где справедливость",0
ac942c73-9051-4d61-bf14-0afb4489cc44,"Здравствуйте, списали деньги ночью на каком основании не знаю за что, можно уменьшить сумму ареста?",0
c7248ea8-8622-42ac-b34f-f87e37c4fb54,Мне нужно подготовить документы для оформления документов купли продажи квартиры,0
0aa18ff6-acdf-4a54-bf19-a18af41f124a,Проверить договор ДДУ возможно у Вас?,0
fba41f35-f955-4499-96ff-65dbf4f4faf4,"Здравствуйте, вот ответ прокуратуры законный.",0
a9213c91-4ab9-4b1a-91e2-871ef4849d60,"Подготовленные ранее документы не могу разместить в личном кабинете налогоплательщика. Пишут ""неправильное имя файла""
Файл не переименовала. Пробовала загрузить в том виде, в котором мне его прислали. Также пробовала сократить его до формы, которую написали в рекомендации. Результат не изменился.",0
f11af730-077f-499e-86ef-ef214b487de9,Нужно дать оценку юр. Рискам для кассации,0
9e87f7ec-6d8a-4ba7-a24b-b5e3da11b290,Здравствуйте я хочу свою родину поехать вернуться через 2 месяца сказали какой то код надо будет как это код получить ?,0
0cb412f2-a95b-4236-84e3-51faf2ac9d82,"Добрый вечер! Могу ли воспользоваться вашими   знаниями как юриста? Попросить помощь,быстро собрать документацию на оформление подать квартиру на приватизацию? Визуально? Контактными встречами,?",0
8f355051-82be-4513-bf76-b3b6a35ebd8b,Доброй ноч а можно вопрос,0
24a91592-903f-4ccb-9e7f-c8deacb84afe,Хочу воспользоваться услугой отпуск без сюрпризов,0
4d46c149-b899-4a51-8353-741f6a39b0ef,Подготовить вычет по страховке 2023 год,0
b265c372-62cd-4cba-8b21-5567b994cd3d,Верните мое денги мне не панравлсь ваше умлега,0
960e1017-71a7-46e2-bd9c-922c621c2a38,Мне нужна помощь в оформлении налогового вычета,0
8174ef43-a8f1-4c2a-bd44-09b2b626c508,Как можно получить ВНЖ,0
77ef188a-0c8a-4162-b7c1-461f75ded251,Что за подготовка локально‑нормативных актов?,0
16b10aca-8e59-47b6-9183-1a96a34e6c36,Нужно переделать договор купли-продажи,0
c387f23f-52f4-4380-bf65-7ce03795b737,"Интересует вопрос о лишении родительских прав бывшего супруга. 
Связаться удобнее будет с 13:00 до 16:00",0
3a410ad2-a7c7-40b2-99a7-bb25928b3149,Добрый день. Какой дальнейший порядок действий? Выкладываю документы в этот чат?,0
a075ce63-7459-4a2d-8fee-fb08e5fc48aa,"Здравствуйте, у меня проблемы с работой, они отказались платить мне все деньги",0
8c2a83a9-9415-4940-ace6-98bdcf7ddccd,Нужно деньги снять деньги,0
6965bbd0-c05c-4f84-bd4c-0e60268f5314,оформление земельного участок РФ,0
843413f6-310c-45d6-aa09-482500ac0116,У меня вопрос можете позвонить,0
cb64545a-a818-49d9-aadf-5602a338a132,У меня есть вопрос,0
a0d65da7-9b04-4dca-a5b6-e421ee50f31d,По моему обращению произошла ошибка что Я подтверждаю Я ХОЛОСТ внесите изменения на заявку пожалуйста!!,0
